url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_dspace_item_id,field_finding_aid,field_unique_id,field_access_rights,field_access_terms,field_copyright_and_use,field_creator,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher,field_publisher_country,field_resource_type,field_spatial_coverage,field_subject,field_title_language
https://digital.library.jhu.edu/node/12109,494ff5c9-89f4-4321-a9c8-c9c026d7eac8,"Johns Hopkins University News-letter, Volume 34, Number 25 (1930 January 17)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1930-01-17,e26a79f3-c762-4822-b31c-7c25dd287584,https://aspace.library.jhu.edu/repositories/3/resources/1131,392857fe-97c7-4432-aa21-0662b04e652f,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12110,159b44bf-3ac5-476b-8dd1-d2689d131b79,"Johns Hopkins University News-letter, Volume 02, Number 11 (1898 March 10)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-03-10,9da12f11-604e-46bd-89d5-d111f8c9dc29,https://aspace.library.jhu.edu/repositories/3/resources/1131,deb628ed-e971-441d-9ca1-471f4138dcdf,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12111,ffafcffc-f97d-4b8f-b73b-f67f9051c382,"Johns Hopkins University News-letter, Volume 34, Number 26 (1930 January 21)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1930-01-21,6a4673f1-a8cb-4cb3-8121-fbeaf2ced573,https://aspace.library.jhu.edu/repositories/3/resources/1131,190c5409-7c7d-44ff-9f64-235e0b76b5f7,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12112,3a15ddb8-5014-412c-a1b0-e12cad8ba716,"Johns Hopkins University News-letter, Volume 02, Number 12 (1898 March 23)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-03-23,89ce60a2-4ee7-4ef9-9269-04fa4ce09644,https://aspace.library.jhu.edu/repositories/3/resources/1131,ddbcfe2c-25f2-4780-97fd-731550cac53f,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12113,cadbea1f-d7d3-4991-a477-98a6dfe15227,"Johns Hopkins University News-letter, Volume 34, Number 27 (1930 January 24)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-09-07,1930-01-24,bfdb5b3f-78ef-46cc-b1ee-55180d6f37a6,https://aspace.library.jhu.edu/repositories/3/resources/1131,b22605c4-db97-4b4d-b141-6c1cbd6db15b,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12114,84b8b4fc-bb48-4bd6-bcf4-7f787bd12a7f,"Johns Hopkins University News-letter, Volume 02, Number 13 (1898 April 06)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-04-06,9f702780-3665-4582-8491-b6d162dc00ef,https://aspace.library.jhu.edu/repositories/3/resources/1131,f5bc937c-e61f-48c8-9f97-2121bdde8fd2,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12115,c034bd76-f0dd-4c9c-9487-10aed61066c1,"Johns Hopkins University News-letter, Volume 34, Number 28 (1930 February 07)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-09-08,1930-02-07,33237cd5-71ba-49d1-b511-be01014ca519,https://aspace.library.jhu.edu/repositories/3/resources/1131,d070992c-9529-4ef3-b6dc-5bbbf26d3380,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12116,e7c772b0-37bd-4290-a12b-c60dd9f25051,"Johns Hopkins University News-letter, Volume 03, Number 01 (1898 October 13)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-10-13,121ca3a3-dfda-4bf8-81cc-4facacef6b8e,https://aspace.library.jhu.edu/repositories/3/resources/1131,5f35477a-ced2-4bbe-adfa-1b367fde6d6c,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12117,3eb76c41-0bff-490c-9d35-34a4867166b1,"Johns Hopkins University News-letter, Volume 34, Number 29 (1930 February 11)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1930-02-11,0f606bfd-925e-43bb-a0e3-0583be1baf4a,https://aspace.library.jhu.edu/repositories/3/resources/1131,6c4ac131-03cf-4d8d-b3db-b50dacb39b8d,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12118,7fc16dd8-2da3-41a6-ae88-932e082e6df3,"Johns Hopkins University News-letter, Volume 03, Number 02 (1898 October 26)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-10-26,326ece5b-35f9-4d0d-aefe-e87b8bae584b,https://aspace.library.jhu.edu/repositories/3/resources/1131,731c347c-2e95-4369-8bad-2b00ee303293,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12119,3c84161e-0a69-46b8-853e-23558b6f419e,"Johns Hopkins University News-letter, Volume 34, Number 30 (1930 February 14)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-09-08,1930-02-14,0a566ac3-9693-4db0-8c45-c596b7d5fb0b,https://aspace.library.jhu.edu/repositories/3/resources/1131,a09e8a30-904d-4d9b-8462-67288d80a7e8,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12120,8e6ad666-f51a-4bd0-ac3b-95482b799ff6,"Johns Hopkins University News-letter, Volume 03, Number 03 (1898 November 09)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-11-09,a12cb9a0-1eb8-480e-8ed8-003cf9ff8cb6,https://aspace.library.jhu.edu/repositories/3/resources/1131,378f46a0-d851-4c79-b3bf-7a3d3112afbf,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12121,0f70b629-c56f-442e-b9f7-2bad8166d0a4,"Johns Hopkins University News-letter, Volume 34, Number 31 (1930 February 18)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-09-07,1930-02-18,3d530d8a-ae6d-47b9-9a9f-16e115e93caf,https://aspace.library.jhu.edu/repositories/3/resources/1131,d317f0f5-abdc-46c4-845d-db30f646dced,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12122,f53818d9-ef4c-4b9c-8114-41ac26db3084,"Johns Hopkins University News-letter, Volume 03, Number 04 (1898 November 23)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-11-23,db2e802d-5d32-4317-882b-425257f68f7b,https://aspace.library.jhu.edu/repositories/3/resources/1131,83242f0c-767e-4374-ae20-d7369de28e2d,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
