taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,unique_id,lcnaf,viaf,authority,description,other,ulan
taxonomy_term--corporate_body,415,415,en,2021-10-08T20:33:47+00:00,True,Knowlton Bros.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Knowlton Bros.,,3bf5208b-68f2-46d1-b0c3-511e03d88f38,http://id.loc.gov/authorities/names/no2010103964,http://viaf.org/viaf/145825756,http://viaf.org/viaf/145825756;viaf||http://id.loc.gov/authorities/names/no2010103964;lcnaf,,,
taxonomy_term--corporate_body,416,416,en,2021-10-08T20:33:47+00:00,True,Ku Klux Klan (1915- ),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Ku Klux Klan (1915- ),,4331b175-f2bc-48d5-8bce-7b4ebf2b5dce,http://id.loc.gov/authorities/names/n80076145,http://viaf.org/viaf/136817688,http://viaf.org/viaf/136817688;viaf||http://id.loc.gov/authorities/names/n80076145;lcnaf,,,
taxonomy_term--corporate_body,417,417,en,2021-10-08T20:33:47+00:00,True,Kuhn & Cummins,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Kuhn & Cummins,,836e46f0-a23d-4293-9a98-8faf1589e27b,,,,,,
taxonomy_term--corporate_body,418,418,en,2021-10-08T20:33:47+00:00,True,Lacrosse Hall of Fame and Museum,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lacrosse Hall of Fame and Museum,,7a8c3cee-440f-4eda-af41-067fe7546c86,http://id.loc.gov/authorities/names/n95012252,http://viaf.org/viaf/154928412,http://viaf.org/viaf/154928412;viaf||http://id.loc.gov/authorities/names/n95012252;lcnaf,,,
taxonomy_term--corporate_body,419,419,en,2021-10-08T20:33:47+00:00,True,Lancaster News Era,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lancaster News Era,,d05b6339-bb5f-42fd-94ec-70a7750750a3,,,,"Location information: Lancaster, PA",,
taxonomy_term--corporate_body,420,420,en,2021-10-08T20:33:47+00:00,True,Lee Brothers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lee Brothers,,ec87883f-d34f-4ae6-8a0a-c4d80a7608cd,,,,"Location information: Minneapolis, MN",,
taxonomy_term--corporate_body,421,421,en,2021-10-08T20:33:47+00:00,True,Lightner Photography,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lightner Photography,,eceefee3-b0c8-4953-9dd5-9257b14ebd68,,,,,,
taxonomy_term--corporate_body,422,422,en,2021-10-08T20:33:47+00:00,True,London School of Economics and Political Science,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,London School of Economics and Political Science,,80d2b59b-4efa-4cf1-b88f-f91158c436e2,http://id.loc.gov/authorities/names/n80038497,http://viaf.org/viaf/124127252,http://viaf.org/viaf/124127252;viaf||http://id.loc.gov/authorities/names/n80038497;lcnaf,,,
taxonomy_term--corporate_body,423,423,en,2021-10-08T20:33:47+00:00,True,Long-Term Ecological Research Program,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Long-Term Ecological Research Program,,76a2d04c-edb3-44c9-b0e4-bbb8bf4a9012,http://id.loc.gov/authorities/names/n92020149,http://viaf.org/viaf/128193170,http://viaf.org/viaf/128193170;viaf||http://id.loc.gov/authorities/names/n92020149;lcnaf,,,
taxonomy_term--corporate_body,424,424,en,2021-10-08T20:33:47+00:00,True,Los Angeles Urban League,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Los Angeles Urban League,,f26871e1-7975-4e16-abeb-af27bd27d0ab,http://id.loc.gov/authorities/names/n83218421,http://viaf.org/viaf/132566203,http://viaf.org/viaf/132566203;viaf||http://id.loc.gov/authorities/names/n83218421;lcnaf,,,
taxonomy_term--corporate_body,425,425,en,2021-10-08T20:33:47+00:00,True,"Louisiana State University (Baton Rouge, La.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Louisiana State University (Baton Rouge, La.)",,758c7be3-d366-4d61-b945-2ec66b6b3be8,http://id.loc.gov/authorities/names/n80020543,http://viaf.org/viaf/312543043,http://id.loc.gov/authorities/names/n80020543;lcnaf||http://viaf.org/viaf/312543043;viaf,,,
taxonomy_term--corporate_body,426,426,en,2021-10-08T20:33:47+00:00,True,Lowry Photo,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lowry Photo,,565cc9c3-5704-4ae8-b09c-d499bf81929b,,,,,,
taxonomy_term--corporate_body,427,427,en,2021-10-08T20:33:47+00:00,True,Lubitsh & Bungarz,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Lubitsh & Bungarz,,a8b61f2c-8af1-419c-b628-974990ca5bef,,,,"Location information: Wilmington, DE",,
taxonomy_term--corporate_body,428,428,en,2021-10-08T20:33:47+00:00,True,Luedeke Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Luedeke Studio,,c9fdcb29-da3f-4cce-ac4d-39194f278594,,,,"Location information: Buffalo, NY",,
taxonomy_term--corporate_body,429,429,en,2021-10-08T20:33:47+00:00,True,"Lyric Theater (Baltimore, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Lyric Theatre (Baltimore, Md.)",,77004933-80cc-4f8a-b8b1-a631ba13e186,http://id.loc.gov/authorities/names/n95050616,http://viaf.org/viaf/131508964,http://viaf.org/viaf/131508964;viaf||http://id.loc.gov/authorities/names/n95050616;lcnaf,,,
taxonomy_term--corporate_body,430,430,en,2021-10-08T20:33:47+00:00,True,Maine (Battleship),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maine (Battleship),,de39a170-070c-47c7-ab3c-9648ec391d51,http://id.loc.gov/authorities/names/n87931204,http://viaf.org/viaf/170006574,http://viaf.org/viaf/170006574;viaf||http://id.loc.gov/authorities/names/n87931204;lcnaf,,,
taxonomy_term--corporate_body,431,431,en,2021-10-08T20:33:47+00:00,True,"Maps, Incorporated",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Maps, Incorporated",,8d27871b-5a13-4ec8-ad64-4f4cf880b531,,,,,,
taxonomy_term--corporate_body,432,432,en,2021-10-08T20:33:47+00:00,True,Marshall Plan,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Marshall Plan,,46f9334c-238a-4b53-9092-83b9090385a0,http://id.loc.gov/authorities/names/n85229815,http://viaf.org/viaf/152514704,http://viaf.org/viaf/152514704;viaf||http://id.loc.gov/authorities/names/n85229815;lcnaf,,,
taxonomy_term--corporate_body,433,433,en,2021-10-08T20:33:47+00:00,True,Maryland Higher Education Commission,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland Higher Education Commission,,9c224943-ea4e-49a3-98b3-7b207878bb05,http://id.loc.gov/authorities/names/n88207172,http://viaf.org/viaf/145528395,http://viaf.org/viaf/145528395;viaf||http://id.loc.gov/authorities/names/n88207172;lcnaf,,,
taxonomy_term--corporate_body,434,434,en,2021-10-08T20:33:47+00:00,True,Maryland Independent College and University Association,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland Independent College and University Association,,507bae26-852d-4b70-ad4d-c4853cc40d55,,,,,,
taxonomy_term--corporate_body,435,435,en,2021-10-08T20:33:47+00:00,True,"Maryland National Guard. 104th Photo Section, 29th",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland National Guard,"104th Photo Section, 29th",02d63032-868b-46b1-b2a1-7b763e0dc30e,,,,,,
taxonomy_term--corporate_body,436,436,en,2021-10-08T20:33:47+00:00,True,Maryland Photo Stock Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland Photo Stock Co.,,f6037ad2-bad6-4af2-b118-b15e406f1676,,,,,,
taxonomy_term--corporate_body,437,437,en,2021-10-08T20:33:47+00:00,True,Maryland Science Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland Science Center,,ed5fbd20-f553-492a-ba4f-4a568ce3ec75,http://id.loc.gov/authorities/names/no00037338,http://viaf.org/viaf/151541529,http://viaf.org/viaf/151541529;viaf||http://id.loc.gov/authorities/names/no00037338;lcnaf,,,
taxonomy_term--corporate_body,438,438,en,2021-10-08T20:33:47+00:00,True,Maryland. General Assembly,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland,General Assembly,1b44a262-6041-4d1a-a24c-511d68daee8c,http://id.loc.gov/authorities/names/n80046011,http://viaf.org/viaf/126665183,http://viaf.org/viaf/126665183;viaf||http://id.loc.gov/authorities/names/n80046011;lcnaf,,,
taxonomy_term--corporate_body,439,439,en,2021-10-08T20:33:47+00:00,True,Maryland. Health Services Cost Review Commission,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland,Health Services Cost Review Commission,5243cb44-42f2-44b8-8067-06b5c68d61bd,http://id.loc.gov/authorities/names/n83184747,http://viaf.org/viaf/157146549,http://viaf.org/viaf/157146549;viaf||http://id.loc.gov/authorities/names/n83184747;lcnaf,,,
taxonomy_term--corporate_body,440,440,en,2021-10-08T20:33:47+00:00,True,Maryland. Office of Administrative Hearings,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Maryland,Office of Administrative Hearings,6edd887a-1145-4c5a-917e-c8c0e963ec5c,http://id.loc.gov/authorities/names/n93002932,http://viaf.org/viaf/146727810,http://viaf.org/viaf/146727810;viaf||http://id.loc.gov/authorities/names/n93002932;lcnaf,,,
taxonomy_term--corporate_body,441,441,en,2021-10-08T20:33:47+00:00,True,Massachusetts Institute of Technology,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Massachusetts Institute of Technology,,4124ac94-160f-4f50-965e-28119992b2aa,http://id.loc.gov/authorities/names/n79006591,http://viaf.org/viaf/150025207,http://viaf.org/viaf/150025207;viaf||http://id.loc.gov/authorities/names/n79006591;lcnaf,,,
taxonomy_term--corporate_body,442,442,en,2021-10-08T20:33:47+00:00,True,Matar Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Matar Studio,,a97b6f38-bb85-4015-bdf7-8f5600629bd5,,,,"Location information: New York City, NY",,
taxonomy_term--corporate_body,443,443,en,2021-10-08T20:33:47+00:00,True,Mathew Francis Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mathew Francis Studio,,5e7eef7f-ffce-4baa-822a-5f7b138ddfbb,,,,,,
taxonomy_term--corporate_body,444,444,en,2021-10-08T20:33:47+00:00,True,Mayo Clinic,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mayo Clinic,,e5c0ca78-d0c7-48ad-8760-d008f4c2f10a,http://id.loc.gov/authorities/names/n79026897,http://viaf.org/viaf/127763366,http://viaf.org/viaf/127763366;viaf||http://id.loc.gov/authorities/names/n79026897;lcnaf,,,
taxonomy_term--corporate_body,445,445,en,2021-10-08T20:33:47+00:00,True,"McKim, Mead & White",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"McKim, Mead & White",,dc6030d1-0dbe-46e5-aeda-55943a82ee26,,,,Location information: New York,,
taxonomy_term--corporate_body,446,446,en,2021-10-08T20:33:47+00:00,True,"Memorial Stadium (Baltimore, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Memorial Stadium (Baltimore, Md.)",,776f1203-d4ed-4d04-a643-6a6b9f41ef9e,,http://viaf.org/viaf/316593993,http://viaf.org/viaf/316593993;viaf||http://id.worldcat.org/fast/673892;other,,http://id.worldcat.org/fast/673892,
taxonomy_term--corporate_body,447,447,en,2021-10-08T20:33:47+00:00,True,Meyerhoff Scholarship Program,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Meyerhoff Scholarship Program,,0f8a7530-9517-4b81-bd99-3860f7e05eb9,http://id.loc.gov/authorities/names/no2005039202,http://viaf.org/viaf/153963940,http://viaf.org/viaf/153963940;viaf||http://id.loc.gov/authorities/names/no2005039202;lcnaf,,,
taxonomy_term--corporate_body,448,448,en,2021-10-08T20:33:47+00:00,True,Mezzo-tint Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mezzo-tint Studio,,13efd587-0e8e-47ef-8231-838ccf6bfa05,,,,"Location information: Washington, DC",,
taxonomy_term--corporate_body,449,449,en,2021-10-08T20:33:47+00:00,True,Michigan State University. Photographic Lab,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Michigan State University,Photographic Lab,537a0c8b-0d1d-4ef0-b674-b9ec3dfad955,,,,,,
taxonomy_term--corporate_body,450,450,en,2021-10-08T20:33:47+00:00,True,Middle States Association of Colleges and Schools,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Middle States Association of Colleges and Schools,,4ea40328-df54-480b-9424-eebaed3cbc50,http://id.loc.gov/authorities/names/n78030211,http://viaf.org/viaf/144224176,http://viaf.org/viaf/144224176;viaf||http://id.loc.gov/authorities/names/n78030211;lcnaf,,,
taxonomy_term--corporate_body,451,451,en,2021-10-08T20:33:47+00:00,True,Milner Productions,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Milner Productions,,0e6ab901-4252-496a-b50c-fa170ed22854,,,,,,
taxonomy_term--corporate_body,452,452,en,2021-10-08T20:33:47+00:00,True,Milton S. Eisenhower Library,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Milton S. Eisenhower Library,,bcdc9b8e-b7e8-4888-8925-77bfa3f4caa0,http://id.loc.gov/authorities/names/n82151454,http://viaf.org/viaf/136069532,http://viaf.org/viaf/136069532;viaf||http://id.loc.gov/authorities/names/n82151454;lcnaf,,,
taxonomy_term--corporate_body,453,453,en,2021-10-08T20:33:47+00:00,True,Milton S. Eisenhower Symposium,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Milton S. Eisenhower Symposium,,f0f30a15-7d8f-4f17-9b0e-ece8246cd870,http://id.loc.gov/authorities/names/n85098381,http://viaf.org/viaf/133150521,http://viaf.org/viaf/133150521;viaf||http://id.loc.gov/authorities/names/n85098381;lcnaf,,,
taxonomy_term--corporate_body,454,454,en,2021-10-08T20:33:47+00:00,True,Milton S. Hershey Medical Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Milton S. Hershey Medical Center,,d73c3b3e-4856-45ac-b303-e2a514ef4f98,http://id.loc.gov/authorities/names/n77015020,http://viaf.org/viaf/167472916,http://viaf.org/viaf/167472916;viaf||http://id.loc.gov/authorities/names/n77015020;lcnaf,,,
taxonomy_term--corporate_body,455,455,en,2021-10-08T20:33:47+00:00,True,Mitchel Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mitchel Studios,,73dcab2c-192a-40ca-85ba-0bb142d0ca0a,,,,,,
taxonomy_term--corporate_body,456,456,en,2021-10-08T20:33:47+00:00,True,Mitchell Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mitchell Studios,,ab899644-912b-439f-930f-fb2286c890a7,,,,,,
taxonomy_term--corporate_body,457,457,en,2021-10-08T20:33:47+00:00,True,Monsanto Company,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Monsanto Company,,09dcf5f8-9038-4aaf-a50c-7942a1a7ee09,http://id.loc.gov/authorities/names/n50005737,http://viaf.org/viaf/531145424654886830565,http://viaf.org/viaf/531145424654886830565;viaf||http://id.loc.gov/authorities/names/n50005737;lcnaf,,,
taxonomy_term--corporate_body,458,458,en,2021-10-08T20:33:47+00:00,True,Montgomery Ward,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Montgomery Ward,,a8719b95-3522-4821-ae73-f138e6217754,http://id.loc.gov/authorities/names/n79075632,http://viaf.org/viaf/134855151,http://viaf.org/viaf/134855151;viaf||http://id.loc.gov/authorities/names/n79075632;lcnaf,,,
taxonomy_term--corporate_body,459,459,en,2021-10-08T20:33:47+00:00,True,Morton Tadder Associates,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Morton Tadder Associates,,3b37ea01-6cb1-4b08-bbfa-3acea520e2db,,,,,,
taxonomy_term--corporate_body,460,460,en,2021-10-08T20:33:47+00:00,True,Mount Holyoke College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mount Holyoke College,,d6cb0d0e-3112-4264-a805-102f8710b1b9,http://id.loc.gov/authorities/names/n79021153,http://viaf.org/viaf/124914975,http://viaf.org/viaf/124914975;viaf||http://id.loc.gov/authorities/names/n79021153;lcnaf,,,
taxonomy_term--corporate_body,461,461,en,2021-10-08T20:33:47+00:00,True,Mu Phi Epsilon,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Mu Phi Epsilon,,4b6ef0f8-7226-4ca7-bbdc-bbed13480db2,http://id.loc.gov/authorities/names/n81012249,http://viaf.org/viaf/151275948,http://viaf.org/viaf/151275948;viaf||http://id.loc.gov/authorities/names/n81012249;lcnaf,,,
taxonomy_term--corporate_body,462,462,en,2021-10-08T20:33:47+00:00,True,National Academy of Sciences (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Academy of Sciences (U.S.),,fe94edfd-b8fa-4ae0-9c9d-b796cedec898,https://id.loc.gov/authorities/names/n79056514,http://viaf.org/viaf/128058762,http://viaf.org/viaf/128058762;viaf||https://id.loc.gov/authorities/names/n79056514;lcnaf,,,
taxonomy_term--corporate_body,463,463,en,2021-10-08T20:33:47+00:00,True,National Association of State Universities and Land-Grant Colleges,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Association of State Universities and Land-Grant Colleges,,d3073a5c-4f29-42a0-a742-27fa79338099,http://id.loc.gov/authorities/names/n81024734,http://viaf.org/viaf/152966196,http://viaf.org/viaf/152966196;viaf||http://id.loc.gov/authorities/names/n81024734;lcnaf,,,
taxonomy_term--corporate_body,464,464,en,2021-10-08T20:33:47+00:00,True,National Institute of Standards and Technology (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Institute of Standards and Technology (U.S.),,3b57c6af-2438-4b20-9d64-4e237b11fe12,http://id.loc.gov/authorities/names/n88112126,http://viaf.org/viaf/131110795,http://viaf.org/viaf/131110795;viaf||http://id.loc.gov/authorities/names/n88112126;lcnaf,,,
taxonomy_term--corporate_body,465,465,en,2021-10-08T20:33:47+00:00,True,National Institutes of Health (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Institutes of Health (U.S.),,3eb3ed97-fee0-4a84-b57c-ce4331f35e4c,http://id.loc.gov/authorities/names/n78085445,http://viaf.org/viaf/223553453,http://viaf.org/viaf/223553453;viaf||http://id.loc.gov/authorities/names/n78085445;lcnaf,,,
taxonomy_term--corporate_body,466,466,en,2021-10-08T20:33:47+00:00,True,National Opinion Research Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Opinion Research Center,,08b39cb9-ca53-4f4f-b1da-4d547158208e,http://id.loc.gov/authorities/names/n79120282,http://viaf.org/viaf/130871519,http://viaf.org/viaf/130871519;viaf||http://id.loc.gov/authorities/names/n79120282;lcnaf,,,
taxonomy_term--corporate_body,467,467,en,2021-10-08T20:33:47+00:00,True,National Organization for Women,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Organization for Women,,ade42fd0-37e9-4812-9ccc-7f758a8593a0,http://id.loc.gov/authorities/names/n50063455,http://viaf.org/viaf/136522669,http://viaf.org/viaf/136522669;viaf||http://id.loc.gov/authorities/names/n50063455;lcnaf,,,
taxonomy_term--corporate_body,468,468,en,2021-10-08T20:33:47+00:00,True,National Science Foundation (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Science Foundation (U.S.),,cec0b69c-0a9b-4a28-a064-5575eb5e7f95,http://id.loc.gov/authorities/names/n79005681,http://viaf.org/viaf/157365449,http://viaf.org/viaf/157365449;viaf||http://id.loc.gov/authorities/names/n79005681;lcnaf,,,
taxonomy_term--corporate_body,469,469,en,2021-10-08T20:33:47+00:00,True,Nationalsozialistische Deutsche Arbeiter-Partei,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,National Socialist Party,,3812c92d-a585-4057-beea-361fe5940e04,http://id.loc.gov/authorities/names/no2011065855,http://viaf.org/viaf/146810847,http://viaf.org/viaf/146810847;viaf||http://id.loc.gov/authorities/names/no2011065855;lcnaf,,,
taxonomy_term--corporate_body,470,470,en,2021-10-08T20:33:47+00:00,True,Nautilus (Submarine : SSN-571),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Nautilus (Submarine : SSN-571),,79598852-eb5b-4d9f-8d89-52c7f8ad136e,http://id.loc.gov/authorities/names/n81070676,http://viaf.org/viaf/135977854,http://viaf.org/viaf/135977854;viaf||http://id.loc.gov/authorities/names/n81070676;lcnaf,,,
taxonomy_term--corporate_body,471,471,en,2021-10-08T20:33:47+00:00,True,Naval Research Laboratory (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Naval Research Laboratory (U.S.),,ea87bdbb-1e38-4d9b-914a-78350dcb2e61,http://id.loc.gov/authorities/names/n79054558,http://viaf.org/viaf/132509966,http://viaf.org/viaf/132509966;viaf||http://id.loc.gov/authorities/names/n79054558;lcnaf,,,
taxonomy_term--corporate_body,472,472,en,2021-10-08T20:33:47+00:00,True,New Horizons (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,New Horizons (Spacecraft),,9f99d1b2-0ab9-4ffd-abc0-581e2355d146,http://id.loc.gov/authorities/names/n2014061514,http://viaf.org/viaf/310713857,http://viaf.org/viaf/310713857;viaf||http://id.loc.gov/authorities/names/n2014061514;lcnaf,,,
taxonomy_term--corporate_body,473,473,en,2021-10-08T20:33:47+00:00,True,New York Newsday,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,New York Newsday,,1e3f1523-60c6-4042-995d-258541a38fa1,,,,,,
taxonomy_term--corporate_body,474,474,en,2021-10-08T20:33:47+00:00,True,New York Times company,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,New York Times company,,127d5b0e-61ee-4939-807b-659a14f3e0a2,,http://viaf.org/viaf/192149064,http://viaf.org/viaf/192149064;viaf,,,
taxonomy_term--corporate_body,475,475,en,2021-10-08T20:33:47+00:00,True,New York Times Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,New York Times Studio,,546709ca-9939-4978-9be6-2a4ed8ecbd54,,,,,,
