taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,revision_log_message,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,corporate_body_alt_name,date,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,type,unique_id,lcnaf,viaf,authority,description,other,ulan,family_name,title_and_other_words,lcgft,aat,broader,geo_alt_name,fast,geonames,language_code,Library of Congress MARC List for Languages,person_alternate_name,preferred_name_fuller_form,preferred_name_number,preferred_name_prefix,preferred_name_rest,preferred_name_suffix,primary_part_of_name,rightsstatements,external_uri,dcmi_types
taxonomy_term--person,1581,1581,en,2021-10-08T20:35:33+00:00,,True,"MacCaulay, H. Berton",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,52fa992d-7b32-430a-9178-9e4a7d36131a,,,,,,,,,,,,,,,,,,,,,H. Berton,,MacCaulay,,,
taxonomy_term--person,1582,1582,en,2021-10-08T20:35:33+00:00,,True,"MacDonald, Pirie",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,7ce8ab20-48c3-4faa-84d8-a1b66fc3827f,,,,Location information: New York,,,,,,,,,,,,,,,,,Pirie,,MacDonald,,,
taxonomy_term--person,1583,1583,en,2021-10-08T20:35:33+00:00,,True,"Machlup, Fritz, 1902-1983",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1902/1983,,,,,,,cfd096fc-3d06-4a8a-ac56-92ae824c758d,http://id.loc.gov/authorities/names/n80070350,http://viaf.org/viaf/101860744,http://viaf.org/viaf/101860744;viaf||http://id.loc.gov/authorities/names/n80070350;lcnaf,,,,,,,,,,,,,,,,,,Fritz,,Machlup,,,
taxonomy_term--person,1584,1584,en,2021-10-08T20:35:33+00:00,,True,"Mackley, Kehl",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,bdb686fa-1c3c-4e1e-b966-385abf2c4c9d,,,,,,,,,,,,,,,,,,,,,Kehl,,Mackley,,,
taxonomy_term--person,1585,1585,en,2021-10-08T20:35:33+00:00,,True,"Macksey, Richard, 1931-2019",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1931/2019,,,,,,,b0b81ac3-d2ba-4fda-b36c-fe2ab3c39100,http://id.loc.gov/authorities/names/n83186719,http://viaf.org/viaf/108608261,http://viaf.org/viaf/108608261;viaf||http://id.loc.gov/authorities/names/n83186719;lcnaf,,,,,,,,,,,,,,,,,,Richard,,Macksey,,,
taxonomy_term--person,1586,1586,en,2021-10-08T20:35:33+00:00,,True,"MacNeil, Hermon Atkins, 1866-1947",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1866/1947,,,,,,,63b7beec-7468-4af1-9c3d-c72a43e85934,http://id.loc.gov/authorities/names/nr2002036625,http://viaf.org/viaf/23221350,http://id.loc.gov/authorities/names/nr2002036625;lcnaf||http://viaf.org/viaf/23221350;viaf,,,,,,,,,,,,,,,,,,Hermon Atkins,,MacNeil,,,
taxonomy_term--person,1587,1587,en,2021-10-08T20:35:33+00:00,,True,"MacRae, Donald A. (Donald Alexander), 1916-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1916/,,,,,,,c07237e9-eef0-4f03-a795-4d6f32887ab1,http://id.loc.gov/authorities/names/n78020079,http://viaf.org/viaf/30793091,http://viaf.org/viaf/30793091;viaf||http://id.loc.gov/authorities/names/n78020079;lcnaf,,,,,,,,,,,,,,,Donald Alexander,,,Donald A.,,MacRae,,,
taxonomy_term--person,1588,1588,en,2021-10-08T20:35:33+00:00,,True,"Maddin, Robert",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,2461c05c-af6f-4b86-9dd5-534d02d67da5,http://id.loc.gov/authorities/names/n85830400,http://viaf.org/viaf/25455017,http://viaf.org/viaf/25455017;viaf||http://id.loc.gov/authorities/names/n85830400;lcnaf,,,,,,,,,,,,,,,,,,Robert,,Maddin,,,
taxonomy_term--person,1589,1589,en,2021-10-08T20:35:33+00:00,,True,"Maguire, Eunice Dauterman",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,e45b0d1c-57a3-4b04-ad69-c923549db1b3,http://id.loc.gov/authorities/names/n88263941,http://viaf.org/viaf/27196582,http://viaf.org/viaf/27196582;viaf||http://id.loc.gov/authorities/names/n88263941;lcnaf,,,,,,,,,,,,,,,,,,Eunice Dauterman,,Maguire,,,
taxonomy_term--person,1590,1590,en,2021-10-08T20:35:33+00:00,,True,"Malakis, Émile, 1897-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1897/,,,,,,,eab266d4-0ada-4b97-b0b4-b2c41da552e1,http://id.loc.gov/authorities/names/no2002030992,http://viaf.org/viaf/31660858,http://viaf.org/viaf/31660858;viaf||http://id.loc.gov/authorities/names/no2002030992;lcnaf,,,,,,,,,,,,,,,,,,Émile,,Malakis,,,
taxonomy_term--person,1591,1591,en,2021-10-08T20:35:33+00:00,,True,"Mall, Franklin P. (Franklin Paine), 1862-1917",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1862/1917,,,,,,,dbd58bd7-c2f1-41fa-814f-7cd0f1addd22,http://id.loc.gov/authorities/names/n85244858,http://viaf.org/viaf/5327658,http://viaf.org/viaf/5327658;viaf||http://id.loc.gov/authorities/names/n85244858;lcnaf,,,,,,,,,,,,,,,Franklin Paine,,,Franklin P.,,Mall,,,
taxonomy_term--person,1592,1592,en,2021-10-08T20:35:33+00:00,,True,"Mallashuk, Ellis",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,5912bf0b-1c88-43ad-acf0-87f32ac232ed,,,,,,,,,,,,,,,,,,,,,Ellis,,Mallashuk,,,
taxonomy_term--person,1593,1593,en,2021-10-08T20:35:33+00:00,,True,"Malone, Kemp, 1889-1971",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1889/1971,,,,,,,91326179-985f-446e-84cd-2ec85a731311,http://id.loc.gov/authorities/names/n79043215,http://viaf.org/viaf/12355507,http://viaf.org/viaf/12355507;viaf||http://id.loc.gov/authorities/names/n79043215;lcnaf,,,,,,,,,,,,,,,,,,Kemp,,Malone,,,
taxonomy_term--person,1594,1594,en,2021-10-08T20:35:33+00:00,,True,"Mandelbaum, Maurice, 1908-1987",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1908/1987,,,,,,,4b4fe216-b6be-4f26-97a0-1c5d97dda4a6,http://id.loc.gov/authorities/names/n83192691,http://viaf.org/viaf/73876852,http://viaf.org/viaf/73876852;viaf||http://id.loc.gov/authorities/names/n83192691;lcnaf,,,,,,,,,,,,,,,,,,Maurice,,Mandelbaum,,,
taxonomy_term--person,1595,1595,en,2021-10-08T20:35:33+00:00,,True,"Mann, Ralph H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,c3371d4c-7bb1-486d-89e9-da169c506929,,,,,,,,,,,,,,,,,,,,,Ralph H.,,Mann,,,
taxonomy_term--person,1596,1596,en,2021-10-08T20:35:33+00:00,,True,"Mann, W. L.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,67fcd8f2-c4dc-4465-8c5e-0f97c52b16be,,,,,,,,,,,,,,,,,,,,,W. L.,,Mann,,,
taxonomy_term--person,1597,1597,en,2021-10-08T20:35:33+00:00,,True,"Manning, Warren H. (Warren Henry), 1860-1938",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1860/1938,,,,,,,72250c02-e8e1-4a55-8488-f4579f5fcf5a,http://id.loc.gov/authorities/names/n82207972,http://viaf.org/viaf/67390988,http://id.loc.gov/authorities/names/n82207972;lcnaf||http://viaf.org/viaf/67390988;viaf,,,,,,,,,,,,,,,Warren Henry,,,Warren H.,,Manning,,,
taxonomy_term--person,1598,1598,en,2021-10-08T20:35:33+00:00,,True,"Manos, Constantine",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,a6983ed7-8697-40e3-b216-c8b09fc04fd5,,http://viaf.org/viaf/74662498,http://viaf.org/viaf/74662498;viaf,Location information: New York,,,,,,,,,,,,,,,,,Constantine,,Manos,,,
taxonomy_term--person,1599,1599,en,2021-10-08T20:35:33+00:00,,True,"Manov, George G.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,921d0908-8434-4c92-9562-23c0652edd28,,,,,,,,,,,,,,,,,,,,,George G.,,Manov,,,
taxonomy_term--person,1600,1600,en,2021-10-08T20:35:33+00:00,,True,"Mansfield, Jayne, 1933-1967",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1933/1967,,,,,,,54b1824c-8749-462c-9c37-f57d3e925750,http://id.loc.gov/authorities/names/n85090675,http://viaf.org/viaf/74051819,http://viaf.org/viaf/74051819;viaf||http://id.loc.gov/authorities/names/n85090675;lcnaf,,,,,,,,,,,,,,,,,,Jayne,,Mansfield,,,
taxonomy_term--person,1601,1601,en,2021-10-08T20:35:33+00:00,,True,"Marceau, Marcel",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1923/2007,,,,,,,2a042b71-a419-4768-bbb8-c52380046be3,http://id.loc.gov/authorities/names/n79065951,http://viaf.org/viaf/59086176,http://viaf.org/viaf/59086176;viaf||http://id.loc.gov/authorities/names/n79065951;lcnaf,,,,,,,,,,,,,,,,,,Marcel,,Marceau,,,
taxonomy_term--person,1602,1602,en,2021-10-08T20:35:33+00:00,,True,"Marin, Tom",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,0a01bcfa-c446-49e7-945a-05d30a6307ce,,,,,,,,,,,,,,,,,,,,,Tom,,Marin,,,
taxonomy_term--person,1603,1603,en,2021-10-08T20:35:33+00:00,,True,"Markarian, Don",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,7077ad46-2504-4064-abd0-c5ce3e798400,,,,,,,,,,,,,,,,,,,,,Don,,Markarian,,,
taxonomy_term--person,1604,1604,en,2021-10-08T20:35:33+00:00,,True,"Marshall, Curtis",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,4e45ea36-5b00-4085-a842-6dc75b9a054c,,,,,,,,,,,,,,,,,,,,,Curtis,,Marshall,,,
taxonomy_term--person,1605,1605,en,2021-10-08T20:35:33+00:00,,True,"Marshall, E. K. Jr. (Eli Kennerly), 1889-1966",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1889/1966,,,,,,,ef164dba-efd3-4df1-99e2-f461656f7155,http://id.loc.gov/authorities/names/n2011019857,http://viaf.org/viaf/169689799,http://viaf.org/viaf/169689799;viaf||http://id.loc.gov/authorities/names/n2011019857;lcnaf,,,,,,,,,,,,,,,Eli Kennerly,,,E. K.,Jr.,Marshall,,,
taxonomy_term--person,1606,1606,en,2021-10-08T20:35:33+00:00,,True,"Marshall, Jim",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,275f83df-f4fb-471b-9be2-342c6197b6da,,,,"Location information: Naval Research Laboratory, Washington",,,,,,,,,,,,,,,,,Jim,,Marshall,,,
taxonomy_term--person,1607,1607,en,2021-10-08T20:35:33+00:00,,True,"Marteve, Simon G.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,716b6204-faeb-4955-b0ea-7c680f40ce3b,,,,Associated information: Surveyor and Civil Engineer,,,,,,,,,,,,,,,,,Simon G.,,Marteve,,,
taxonomy_term--person,1608,1608,en,2021-10-08T20:35:33+00:00,,True,"Martin, G.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,ef12ab3c-82ad-44b1-b458-93ca2cac88a5,,,,,,,,,,,,,,,,,,,,,G.,,Martin,,,
taxonomy_term--person,1609,1609,en,2021-10-08T20:35:33+00:00,,True,"Martin, H. Newell (Henry Newell), 1848-1896",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1848/1896,,,,,,,a0dd3ca5-5367-4a5c-9a1e-9b0bb06ff518,http://id.loc.gov/authorities/names/n87145723,http://viaf.org/viaf/37309903,http://viaf.org/viaf/37309903;viaf||http://id.loc.gov/authorities/names/n87145723;lcnaf,,,,,,,,,,,,,,,Henry Newell,,,H. Newell,,Martin,,,
taxonomy_term--person,1610,1610,en,2021-10-08T20:35:33+00:00,,True,"Martin, Joseph W. (Joseph William), 1884-1968",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1884/1968,,,,,,,1390a8c9-e48e-47f8-a592-142e560a6890,http://id.loc.gov/authorities/names/n86012082,http://viaf.org/viaf/15824603,http://viaf.org/viaf/15824603;viaf||http://id.loc.gov/authorities/names/n86012082;lcnaf,,,,,,,,,,,,,,,Joseph William,,,Joseph W.,,Martin,,,
taxonomy_term--person,1611,1611,en,2021-10-08T20:35:33+00:00,,True,"Martin, Lou",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,e7f75d18-e6be-4a34-a6be-153f380ae7d8,,,,,,,,,,,,,,,,,,,,,Lou,,Martin,,,
taxonomy_term--person,1612,1612,en,2021-10-08T20:35:33+00:00,,True,"Martin, Susan K., 1942-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1942/,,,,,,,ee9ded87-9101-4a43-b583-02b0d4f5abf8,http://id.loc.gov/authorities/names/n80106766,http://viaf.org/viaf/108330426,http://viaf.org/viaf/108330426;viaf||http://id.loc.gov/authorities/names/n80106766;lcnaf,,,,,,,,,,,,,,,,,,Susan K.,,Martin,,,
taxonomy_term--person,1613,1613,en,2021-10-08T20:35:33+00:00,,True,"Marxer, Larry C.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,762c9c8d-e3e8-4b92-80b5-771b112ff0eb,,,,,,,,,,,,,,,,,,,,,Larry C.,,Marxer,,,
taxonomy_term--person,1614,1614,en,2021-10-08T20:35:33+00:00,,True,"Mason, F. van Wyck (Francis van Wyck), 1901-1978",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1901/1978,,,,,,,51b2fdd1-3336-46b5-a1aa-d918782134e5,http://id.loc.gov/authorities/names/n80067551,http://viaf.org/viaf/57912804,http://viaf.org/viaf/57912804;viaf||http://id.loc.gov/authorities/names/n80067551;lcnaf,,,,,,,,,,,,,,,Francis van Wyck,,,F. van Wyck,,Mason,,,
taxonomy_term--person,1615,1615,en,2021-10-08T20:35:33+00:00,,True,"Mason, Priscilla",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,a5f56924-814b-4f3c-9c46-d9a864562058,,,,,,,,,,,,,,,,,,,,,Priscilla,,Mason,,,
taxonomy_term--person,1616,1616,en,2021-10-08T20:35:33+00:00,,True,"Mason, Raymond A.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,2840c86f-6144-4ceb-9b53-6bde41f68e9d,,,,,,,,,,,,,,,,,,,,,Raymond A.,,Mason,,,
taxonomy_term--person,1617,1617,en,2021-10-08T20:35:33+00:00,,True,"Mason, William H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,fe782de8-4016-4178-8f1e-884830df606f,,,,,,,,,,,,,,,,,,,,,William H.,,Mason,,,
taxonomy_term--person,1618,1618,en,2021-10-08T20:35:33+00:00,,True,"Matsumoto, Junko",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,a5dbb666-726d-4745-bf9f-3b53f9268158,,,,,,,,,,,,,,,,,,,,,Junko,,Matsumoto,,,
taxonomy_term--person,1619,1619,en,2021-10-08T20:35:33+00:00,,True,Matt,0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,d8d5bd27-d996-48e4-888b-5ec6ce4ced34,,,,,,,,,,,,,,,,,,,,,,,Matt,,,
taxonomy_term--person,1620,1620,en,2021-10-08T20:35:33+00:00,,True,"Matthews, Robert P.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,1cb57340-2f7e-4ba1-91d5-9fa2479a05d3,,,,"Location information: Phys. Dept Princeton University, Princeton, NJ",,,,,,,,,,,,,,,,,Robert P.,,Matthews,,,
taxonomy_term--person,1621,1621,en,2021-10-08T20:35:33+00:00,,True,"Mauchly, John W. (John William), 1907-1980",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1907/1980,,,,,,,a8207ebb-80fe-4f10-98d9-c643833fb7d0,http://id.loc.gov/authorities/names/nr92025520,http://viaf.org/viaf/17087495,http://viaf.org/viaf/17087495;viaf||http://id.loc.gov/authorities/names/nr92025520;lcnaf,,,,,,,,,,,,,,,John William,,,John W.,,Mauchly,,,
taxonomy_term--person,1622,1622,en,2021-10-08T20:35:33+00:00,,True,"Maumenee, A. Edward (Alfred Edward), 1913-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1913/,,,,,,,19206ccb-ec26-4e45-99a1-99fa67fa9bdb,http://id.loc.gov/authorities/names/n85279086,http://viaf.org/viaf/22662974,http://viaf.org/viaf/22662974;viaf||http://id.loc.gov/authorities/names/n85279086;lcnaf,,,,,,,,,,,,,,,Alfred Edward,,,A. Edward,,Maumenee,,,
taxonomy_term--person,1623,1623,en,2021-10-08T20:35:33+00:00,,True,"Maxcy, Kenneth F. (Kenneth Fuller), 1889-1966",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1889/1966,,,,,,,1e24b0bf-7367-4aa5-8d25-e0d79842da00,http://id.loc.gov/authorities/names/n80070550,http://viaf.org/viaf/92147160,http://viaf.org/viaf/92147160;viaf||http://id.loc.gov/authorities/names/n80070550;lcnaf,,,,,,,,,,,,,,,Kenneth Fuller,,,Kenneth F.,,Maxcy,,,
taxonomy_term--person,1624,1624,en,2021-10-08T20:35:33+00:00,,True,"Mayer, Maria Goeppert, 1906-1972",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1906/1972,,,,,,,9558b235-fca6-4ee3-8e2f-e64b8d8c2c2b,http://id.loc.gov/authorities/names/n87912011,http://viaf.org/viaf/72197794,http://viaf.org/viaf/72197794;viaf||http://id.loc.gov/authorities/names/n87912011;lcnaf,,,,,,,,,,,,,,,,,,Maria Goeppert,,Mayer,,,
taxonomy_term--person,1625,1625,en,2021-10-08T20:35:33+00:00,,True,"McCarthy, Joseph, 1908-1957",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1908/1957,,,,,,,56259461-f6f8-4720-a6ae-59a6d3043c39,http://id.loc.gov/authorities/names/n79043290,http://viaf.org/viaf/79397853,http://viaf.org/viaf/79397853;viaf||http://id.loc.gov/authorities/names/n79043290;lcnaf,,,,,,,,,,,,,,,,,,Joseph,,McCarthy,,,
taxonomy_term--person,1626,1626,en,2021-10-08T20:35:33+00:00,,True,"McCauley, P. Stewart",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,064af1d8-cb83-45f7-8514-d83fc5bb447f,,,,,,,,,,,,,,,,,,,,,P. Stewart,,McCauley,,,
taxonomy_term--person,1627,1627,en,2021-10-08T20:35:33+00:00,,True,"McClain, Edward",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,a19dacd2-2af0-4425-b14c-4bb7646e7ff8,,,,,,,,,,,,,,,,,,,,,Edward,,McClain,,,
taxonomy_term--person,1628,1628,en,2021-10-08T20:35:33+00:00,,True,"McClain, William H.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,d0c1be5c-a6a0-41ec-88bf-673bbd224daa,http://id.loc.gov/authorities/names/no2002008253,http://viaf.org/viaf/4590907,http://viaf.org/viaf/4590907;viaf||http://id.loc.gov/authorities/names/no2002008253;lcnaf,,,,,,,,,,,,,,,,,,William H.,,McClain,,,
taxonomy_term--person,1629,1629,en,2021-10-08T20:35:33+00:00,,True,"McClay, John",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,72a16eef-6a21-47ba-811d-261fa371fc25,,,,,,,,,,,,,,,,,,,,,John,,McClay,,,
taxonomy_term--person,1630,1630,en,2021-10-08T20:35:33+00:00,,True,"McCleary, Robert A., 1923-",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1923/,,,,,,,0b754c69-0819-4490-8b9b-1e952cc65727,http://id.loc.gov/authorities/names/n85821798,http://viaf.org/viaf/190725383,http://viaf.org/viaf/190725383;viaf||http://id.loc.gov/authorities/names/n85821798;lcnaf,,,,,,,,,,,,,,,,,,Robert A.,,McCleary,,,
taxonomy_term--person,1631,1631,en,2021-10-08T20:35:33+00:00,,True,"McClure, Frank T., 1916-1973",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1916/1973,,,,,,,70698269-e657-4891-95f1-810347cd5b29,,,,,,,,,,,,,,,,,,,,,Frank T.,,McClure,,,
taxonomy_term--person,1632,1632,en,2021-10-08T20:35:33+00:00,,True,"McCollum, Elmer Verner, 1879-1967",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1879/1967,,,,,,,aca1ca67-128b-4b93-b66d-d25462f86672,http://id.loc.gov/authorities/names/n89660849,http://viaf.org/viaf/84859157,http://viaf.org/viaf/84859157;viaf||http://id.loc.gov/authorities/names/n89660849;lcnaf,,,,,,,,,,,,,,,,,,Elmer Verner,,McCollum,,,
taxonomy_term--person,1633,1633,en,2021-10-08T20:35:33+00:00,,True,"McCormick, Charles Perry, 1896-1970",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1896/1970,,,,,,,764a5559-d2c6-4bee-8d8a-a5519473587f,http://id.loc.gov/authorities/names/n93101526,http://viaf.org/viaf/45981352,http://viaf.org/viaf/45981352;viaf||http://id.loc.gov/authorities/names/n93101526;lcnaf,,,,,,,,,,,,,,,,,,Charles Perry,,McCormick,,,
taxonomy_term--person,1634,1634,en,2021-10-08T20:35:33+00:00,,True,"McCoy, John W.‏",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,263bce04-09f7-4630-b8c6-8846eb6b84d5,,http://viaf.org/viaf/3455157643256338590005,http://viaf.org/viaf/3455157643256338590005;viaf,,,,,,,,,,,,,,,,,,John W.‏,,McCoy,,,
taxonomy_term--person,1635,1635,en,2021-10-08T20:35:33+00:00,,True,"McCutcheon, John T. (John Tinney), 1870-1949",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,1870/1949,,,,,,,d50716aa-b72b-4346-b3f9-1d8a25b82d86,http://id.loc.gov/authorities/names/n85387779,http://viaf.org/viaf/72857584,http://id.loc.gov/authorities/names/n85387779;lcnaf||http://viaf.org/viaf/72857584;viaf,,,,,,,,,,,,,,,John Tinney,,,John T.,,McCutcheon,,,
taxonomy_term--person,1636,1636,en,2021-10-08T20:35:33+00:00,,True,"McDaniel, Joseph M.",0,2021-10-08T20:35:33+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:35:33+00:00,,,,,,,,,779658d7-bc9d-424a-bb0f-a32e24e3ade2,,,,,,,,,,,,,,,,,,,,,Joseph M.,,McDaniel,,,
