taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,unique_id,authority,fast
taxonomy_term--subject,2595,2595,en,2021-10-08T20:37:14+00:00,True,Dating (Social customs),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,98ff5549-9d47-41ef-a737-52191dd37276,http://id.worldcat.org/fast/888094;fast,http://id.worldcat.org/fast/888094
taxonomy_term--subject,2596,2596,en,2021-10-08T20:37:14+00:00,True,Daylight--Measurement,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,389a6a0d-073e-42c0-8a89-47ae9c257d91,http://id.worldcat.org/fast/888299;fast,http://id.worldcat.org/fast/888299
taxonomy_term--subject,2597,2597,en,2021-10-08T20:37:14+00:00,True,Deaf children,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,246dcb50-748e-4111-bc6f-59135c5df1ef,http://id.worldcat.org/fast/888538;fast,http://id.worldcat.org/fast/888538
taxonomy_term--subject,2598,2598,en,2021-10-08T20:37:14+00:00,True,Deans (Education),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,39ab4dbd-9a44-4b40-ba2d-a22f7ada5f5b,http://id.worldcat.org/fast/888606;fast,http://id.worldcat.org/fast/888606
taxonomy_term--subject,2599,2599,en,2021-10-08T20:37:14+00:00,True,Declaration of Independence (United States),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c0aeec79-a5c2-4b65-ace9-aacd6bf87b07,http://id.worldcat.org/fast/1356069;fast,http://id.worldcat.org/fast/1356069
taxonomy_term--subject,2600,2600,en,2021-10-08T20:37:14+00:00,True,Deep diving,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d7aabc3d-ffef-4dda-8076-ddca81cff6d9,http://id.worldcat.org/fast/889476;fast,http://id.worldcat.org/fast/889476
taxonomy_term--subject,2601,2601,en,2021-10-08T20:37:14+00:00,True,Defense contracts,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,04a2e191-6328-4064-9c4d-e0020bede04c,http://id.worldcat.org/fast/889611;fast,http://id.worldcat.org/fast/889611
taxonomy_term--subject,2602,2602,en,2021-10-08T20:37:14+00:00,True,Defibrillators,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,8bf69359-25ff-4349-b293-877a72ad8f51,http://id.worldcat.org/fast/889720;fast,http://id.worldcat.org/fast/889720
taxonomy_term--subject,2603,2603,en,2021-10-08T20:37:14+00:00,True,"Degrees, Academic",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,703f4cae-02c4-4436-bcd8-f6253f25f1f5,http://id.worldcat.org/fast/889815;fast,http://id.worldcat.org/fast/889815
taxonomy_term--subject,2604,2604,en,2021-10-08T20:37:14+00:00,True,Dental caries--Prevention,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,882f2692-a6eb-4af6-9aec-7853b0d593bc,http://id.worldcat.org/fast/890427;fast,http://id.worldcat.org/fast/890427
taxonomy_term--subject,2605,2605,en,2021-10-08T20:37:14+00:00,True,Depressions,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,31c29f66-9744-4d11-bdc9-f1b8544a6790,http://id.worldcat.org/fast/890969;fast,http://id.worldcat.org/fast/890969
taxonomy_term--subject,2606,2606,en,2021-10-08T20:37:14+00:00,True,Dermatologists,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,ddf9c46a-a447-4470-8ff7-ccb62b334e75,http://id.worldcat.org/fast/891058;fast,http://id.worldcat.org/fast/891058
taxonomy_term--subject,2607,2607,en,2021-10-08T20:37:14+00:00,True,Dermatology,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,06489f5b-f1dd-47bc-b253-261a47fbd1b9,http://id.worldcat.org/fast/891059;fast,http://id.worldcat.org/fast/891059
taxonomy_term--subject,2608,2608,en,2021-10-08T20:37:14+00:00,True,Detergents,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,0788f299-a028-48a2-b1f3-6848e94fda3c,http://id.worldcat.org/fast/891636;fast,http://id.worldcat.org/fast/891636
taxonomy_term--subject,2609,2609,en,2021-10-08T20:37:14+00:00,True,Devonian Geologic Period,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,879e08b4-bfd4-485f-9eae-8f4a60ab05d5,http://id.worldcat.org/fast/1352702;fast,http://id.worldcat.org/fast/1352702
taxonomy_term--subject,2610,2610,en,2021-10-08T20:37:14+00:00,True,"Diagnosis, Fluoroscopic",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,51d4ef04-1b4d-44db-ae87-e6e5ea12b0f6,http://id.worldcat.org/fast/892306;fast,http://id.worldcat.org/fast/892306
taxonomy_term--subject,2611,2611,en,2021-10-08T20:37:14+00:00,True,Diatoms,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d95fbef6-5624-44ab-b0a7-592dd3361ad4,http://id.worldcat.org/fast/892736;fast,http://id.worldcat.org/fast/892736
taxonomy_term--subject,2612,2612,en,2021-10-08T20:37:14+00:00,True,Dielectrics--Research,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,ed1955a1-aafc-4392-a115-67aeb889bc41,http://id.worldcat.org/fast/893128;fast,http://id.worldcat.org/fast/893128
taxonomy_term--subject,2613,2613,en,2021-10-08T20:37:14+00:00,True,Diffraction gratings,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d964621e-d6b4-47eb-bb8e-c6686de4a700,http://id.worldcat.org/fast/893518;fast,http://id.worldcat.org/fast/893518
taxonomy_term--subject,2614,2614,en,2021-10-08T20:37:14+00:00,True,Disabled veterans,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,00a1b4bb-a940-4dec-b5ea-c8f4baae583e,http://id.worldcat.org/fast/894659;fast,http://id.worldcat.org/fast/894659
taxonomy_term--subject,2615,2615,en,2021-10-08T20:37:14+00:00,True,Disaster medicine,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,75470c87-8a35-4d1d-9ccb-2d41be292b83,http://id.worldcat.org/fast/894725;fast,http://id.worldcat.org/fast/894725
taxonomy_term--subject,2616,2616,en,2021-10-08T20:37:14+00:00,True,Disaster medicine--Planning,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,fd59eb03-2ccb-4aea-8281-5b846af38dbe,http://id.worldcat.org/fast/894727;fast,http://id.worldcat.org/fast/894727
taxonomy_term--subject,2617,2617,en,2021-10-08T20:37:14+00:00,True,Discoveries in geography,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,ee2fd0a9-c85e-4d05-886b-c0dbc944e459,http://id.worldcat.org/fast/894950;fast,http://id.worldcat.org/fast/894950
taxonomy_term--subject,2618,2618,en,2021-10-08T20:37:14+00:00,True,Discoveries in science,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,f17f269f-cf17-458f-8ff5-8a1167145d3d,http://id.worldcat.org/fast/894959;fast,http://id.worldcat.org/fast/894959
taxonomy_term--subject,2619,2619,en,2021-10-08T20:37:14+00:00,True,"Discovery and exploration, American",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7f25f422-4011-4efb-acea-09b906e62526,http://id.worldcat.org/fast/1352743;fast,http://id.worldcat.org/fast/1352743
taxonomy_term--subject,2620,2620,en,2021-10-08T20:37:14+00:00,True,Discrimination in employment,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,67349d26-d3f7-497d-9fe7-b16c4877418d,http://id.worldcat.org/fast/895050;fast,http://id.worldcat.org/fast/895050
taxonomy_term--subject,2621,2621,en,2021-10-08T20:37:14+00:00,True,Discrimination in higher education,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,5b212077-3b05-48a8-9564-5d4a046b6d99,http://id.worldcat.org/fast/895076;fast,http://id.worldcat.org/fast/895076
taxonomy_term--subject,2622,2622,en,2021-10-08T20:37:14+00:00,True,Discrimination in housing,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,facaf3fc-8391-4ee5-bddf-9f2f0ff7a333,http://id.worldcat.org/fast/895081;fast,http://id.worldcat.org/fast/895081
taxonomy_term--subject,2623,2623,en,2021-10-08T20:37:14+00:00,True,Discrimination in sports,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,24b75090-852a-4edf-9ab1-f3133bfad011,http://id.worldcat.org/fast/895130;fast,http://id.worldcat.org/fast/895130
taxonomy_term--subject,2624,2624,en,2021-10-08T20:37:14+00:00,True,Distance education,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,6b73dbe6-b448-46cd-8a1e-ade3ccfc0720,http://id.worldcat.org/fast/895456;fast,http://id.worldcat.org/fast/895456
taxonomy_term--subject,2625,2625,en,2021-10-08T20:37:14+00:00,True,Distillation,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,8f707686-c59e-4121-8812-06d14bb417d9,http://id.worldcat.org/fast/895502;fast,http://id.worldcat.org/fast/895502
taxonomy_term--subject,2626,2626,en,2021-10-08T20:37:14+00:00,True,Diversity in the workplace,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,0b880696-e612-4ce1-b91b-00f635c9bf98,http://id.worldcat.org/fast/895719;fast,http://id.worldcat.org/fast/895719
taxonomy_term--subject,2627,2627,en,2021-10-08T20:37:14+00:00,True,Divina commedia (Dante Alighieri),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,f5680145-d2c2-467b-ba64-128981c39734,http://id.worldcat.org/fast/1356246;fast,http://id.worldcat.org/fast/1356246
taxonomy_term--subject,2628,2628,en,2021-10-08T20:37:14+00:00,True,Docks,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,155134e9-797d-4550-8fe2-9d823f041212,http://id.worldcat.org/fast/896024;fast,http://id.worldcat.org/fast/896024
taxonomy_term--subject,2629,2629,en,2021-10-08T20:37:14+00:00,True,Doctor of philosophy degree,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d37ddadb-3e9d-45fe-9f19-5c1f15382301,http://id.worldcat.org/fast/896050;fast,http://id.worldcat.org/fast/896050
taxonomy_term--subject,2630,2630,en,2021-10-08T20:37:14+00:00,True,Dog leashes,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,21e8a03a-0430-47ba-a699-92e6d7392a3b,http://id.worldcat.org/fast/1893526;fast,http://id.worldcat.org/fast/1893526
taxonomy_term--subject,2631,2631,en,2021-10-08T20:37:14+00:00,True,Dog shows,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,0090bd53-f2ea-4d3e-88db-1bb1c15c7ad5,http://id.worldcat.org/fast/896207;fast,http://id.worldcat.org/fast/896207
taxonomy_term--subject,2632,2632,en,2021-10-08T20:37:14+00:00,True,Dogs--Elimination training,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,fac409df-dc23-4df8-b48f-d76e2b904e6a,http://id.worldcat.org/fast/896295;fast,http://id.worldcat.org/fast/896295
taxonomy_term--subject,2633,2633,en,2021-10-08T20:37:14+00:00,True,Dogs--Training,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,bbc886c3-8a5c-4cbe-813f-8511dbd2af6a,http://id.worldcat.org/fast/896358;fast,http://id.worldcat.org/fast/896358
taxonomy_term--subject,2634,2634,en,2021-10-08T20:37:14+00:00,True,"Don Quixote (Cervantes Saavedra, Miguel de)",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7187685d-551b-4c28-b5c4-b63a8965ccd4,http://id.worldcat.org/fast/1356104;fast,http://id.worldcat.org/fast/1356104
taxonomy_term--subject,2635,2635,en,2021-10-08T20:37:14+00:00,True,Doppler navigation,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,e76a381d-7343-4abb-930b-25c83898b1ac,http://id.worldcat.org/fast/896949;fast,http://id.worldcat.org/fast/896949
taxonomy_term--subject,2636,2636,en,2021-10-08T20:37:14+00:00,True,Doppler radar,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,e9a0c2ef-d9b2-4334-8cba-8c4f062eca87,http://id.worldcat.org/fast/896950;fast,http://id.worldcat.org/fast/896950
taxonomy_term--subject,2637,2637,en,2021-10-08T20:37:14+00:00,True,Dormitory life,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,5ea4e9ec-557f-41da-834e-8e7c6a4365d1,http://id.worldcat.org/fast/896997;fast,http://id.worldcat.org/fast/896997
taxonomy_term--subject,2638,2638,en,2021-10-08T20:37:14+00:00,True,Drama,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,f46fab06-543d-4603-85e8-41b884e452d1,http://id.worldcat.org/fast/897468;fast,http://id.worldcat.org/fast/897468
taxonomy_term--subject,2639,2639,en,2021-10-08T20:37:14+00:00,True,Dress codes,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,b2c9fc15-b522-4448-986e-89cbd55e1f22,http://id.worldcat.org/fast/897979;fast,http://id.worldcat.org/fast/897979
taxonomy_term--subject,2640,2640,en,2021-10-08T20:37:14+00:00,True,Dried foods,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a676e0ed-1c78-47b0-9f8a-c38e27d0b1e9,http://id.worldcat.org/fast/898042;fast,http://id.worldcat.org/fast/898042
taxonomy_term--subject,2641,2641,en,2021-10-08T20:37:14+00:00,True,Drift,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c9110214-aeef-44dc-9c01-7ef8a7b3385f,http://id.worldcat.org/fast/898076;fast,http://id.worldcat.org/fast/898076
taxonomy_term--subject,2642,2642,en,2021-10-08T20:37:14+00:00,True,Drugstores,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,aad75b26-dc0c-4d27-8e47-677464f9c8f3,http://id.worldcat.org/fast/899005;fast,http://id.worldcat.org/fast/899005
taxonomy_term--subject,2643,2643,en,2021-10-08T20:37:14+00:00,True,Earthquake engineering,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7de40834-d377-412f-b1f0-63d2835162e9,http://id.worldcat.org/fast/900825;fast,http://id.worldcat.org/fast/900825
taxonomy_term--subject,2644,2644,en,2021-10-08T20:37:14+00:00,True,Earthquakes,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c2705d87-7c17-45e2-a438-e9f2282176d9,http://id.worldcat.org/fast/900899;fast,http://id.worldcat.org/fast/900899
taxonomy_term--subject,2645,2645,en,2021-10-08T20:37:14+00:00,True,Ecology,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,47f343f6-3675-47d8-8c5e-fdf73d80eb28,http://id.worldcat.org/fast/901476;fast,http://id.worldcat.org/fast/901476
taxonomy_term--subject,2646,2646,en,2021-10-08T20:37:14+00:00,True,Editing,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,63827c47-9086-4eff-b47d-a3c737fa50d3,http://id.worldcat.org/fast/902451;fast,http://id.worldcat.org/fast/902451
taxonomy_term--subject,2647,2647,en,2021-10-08T20:37:14+00:00,True,Education,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,26a958b5-1255-4914-b540-fb145b73cf30,http://id.worldcat.org/fast/902499;fast,http://id.worldcat.org/fast/902499
taxonomy_term--subject,2648,2648,en,2021-10-08T20:37:14+00:00,True,Education and state,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,113ec7b8-222c-4858-b1ef-416976c808ae,http://id.worldcat.org/fast/902835;fast,http://id.worldcat.org/fast/902835
taxonomy_term--subject,2649,2649,en,2021-10-08T20:37:14+00:00,True,"Education, Higher",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,18d67cae-bcb7-4fac-a4e4-348974dc5016,http://id.worldcat.org/fast/903005;fast,http://id.worldcat.org/fast/903005
taxonomy_term--subject,2650,2650,en,2021-10-08T20:37:14+00:00,True,"Education, Higher--Administration",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,10e46e1c-5ead-442c-ba2c-238ca733c523,http://id.worldcat.org/fast/903010;fast,http://id.worldcat.org/fast/903010
taxonomy_term--subject,2651,2651,en,2021-10-08T20:37:14+00:00,True,"Education, Higher--Costs",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,1051d58e-5c3a-4088-9ed5-fc015cde5233,http://id.worldcat.org/fast/903036;fast,http://id.worldcat.org/fast/903036
taxonomy_term--subject,2652,2652,en,2021-10-08T20:37:14+00:00,True,"Education, Humanistic",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,67133b2c-8e23-4869-ba60-ee2c4aa7f2b1,http://id.worldcat.org/fast/903134;fast,http://id.worldcat.org/fast/903134
taxonomy_term--subject,2653,2653,en,2021-10-08T20:37:14+00:00,True,"Education, Secondary",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,6a604959-16ff-4343-bbf6-e4c4e05c9542,http://id.worldcat.org/fast/903252;fast,http://id.worldcat.org/fast/903252
taxonomy_term--subject,2654,2654,en,2021-10-08T20:37:14+00:00,True,Educational fund raising,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,97816258-e7c3-4758-9549-4360259d3de8,http://id.worldcat.org/fast/903460;fast,http://id.worldcat.org/fast/903460
taxonomy_term--subject,2655,2655,en,2021-10-08T20:37:14+00:00,True,Educational psychology,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,6a1ace54-8cac-461a-bfb4-9d6ece8496cc,http://id.worldcat.org/fast/903571;fast,http://id.worldcat.org/fast/903571
taxonomy_term--subject,2656,2656,en,2021-10-08T20:37:14+00:00,True,Educational sociology,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,49cead3c-7ae0-4c78-908a-d15efd8bfe0d,http://id.worldcat.org/fast/903596;fast,http://id.worldcat.org/fast/903596
taxonomy_term--subject,2657,2657,en,2021-10-08T20:37:14+00:00,True,Educational sociology--Research,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,731f7e08-41e4-49d1-a1d7-38c5f18d74c8,http://id.worldcat.org/fast/903604;fast,http://id.worldcat.org/fast/903604
taxonomy_term--subject,2658,2658,en,2021-10-08T20:37:14+00:00,True,Educational sociology--Study and teaching,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,88b4f9a5-5aad-47d6-b481-e8d142071ac4,http://id.worldcat.org/fast/903605;fast,http://id.worldcat.org/fast/903605
taxonomy_term--subject,2659,2659,en,2021-10-08T20:37:14+00:00,True,Educational tests and measurements,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,798e293a-e035-4772-81f7-24f6d1960767,http://id.worldcat.org/fast/903660;fast,http://id.worldcat.org/fast/903660
taxonomy_term--subject,2660,2660,en,2021-10-08T20:37:14+00:00,True,Eggs--Quality,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,4a16b9ec-d15d-4edb-a5b6-12c26e33add2,http://id.worldcat.org/fast/903877;fast,http://id.worldcat.org/fast/903877
taxonomy_term--subject,2661,2661,en,2021-10-08T20:37:14+00:00,True,Eighteen eighties,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,39a8c2b5-3213-4da2-af22-643ad0cc3fa5,http://id.worldcat.org/fast/904045;fast,http://id.worldcat.org/fast/904045
taxonomy_term--subject,2662,2662,en,2021-10-08T20:37:14+00:00,True,Eighteen fifties,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,4d7b2e25-f961-4e96-86ba-bef051badd17,http://id.worldcat.org/fast/1762057;fast,http://id.worldcat.org/fast/1762057
taxonomy_term--subject,2663,2663,en,2021-10-08T20:37:14+00:00,True,Eighteen nineties,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7dccbadf-2c67-4d51-8cf8-ca0d75f2313b,http://id.worldcat.org/fast/904051;fast,http://id.worldcat.org/fast/904051
taxonomy_term--subject,2664,2664,en,2021-10-08T20:37:14+00:00,True,Eighteen seventies,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,f98b2001-3579-431b-a2e6-3eaaaaf66b70,,
taxonomy_term--subject,2665,2665,en,2021-10-08T20:37:14+00:00,True,Eighteen sixties,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,5e86f38d-d11f-471e-9fe8-2665b01a2a9f,,
taxonomy_term--subject,2666,2666,en,2021-10-08T20:37:14+00:00,True,Eighteen thirties,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,85831b0f-044a-46f9-b3d2-981d70bfe62d,http://id.worldcat.org/fast/904054;fast,http://id.worldcat.org/fast/904054
taxonomy_term--subject,2667,2667,en,2021-10-08T20:37:14+00:00,True,Election forecasting,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,630a5133-e0bf-4f8f-91f7-50d85ec94934,http://id.worldcat.org/fast/904298;fast,http://id.worldcat.org/fast/904298
taxonomy_term--subject,2668,2668,en,2021-10-08T20:37:14+00:00,True,Electric batteries,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,2d8b8058-c931-46f3-b44f-5fb8061c03d5,http://id.worldcat.org/fast/904459;fast,http://id.worldcat.org/fast/904459
taxonomy_term--subject,2669,2669,en,2021-10-08T20:37:14+00:00,True,Electric fuses,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,0204abff-6691-4d6d-aa1e-253684b6925a,http://id.worldcat.org/fast/904846;fast,http://id.worldcat.org/fast/904846
taxonomy_term--subject,2670,2670,en,2021-10-08T20:37:14+00:00,True,Electrical engineering,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,405b4b12-86e4-4a27-a274-50ca2589d3ba,http://id.worldcat.org/fast/1728596;fast,http://id.worldcat.org/fast/1728596
