bundle_target_id,bundle_target_type,bundle_target_uuid,changed_value,content_translation_outdated_value,content_translation_source_value,created_value,default_langcode_value,field_access_terms_target_id,field_access_terms_target_type,field_access_terms_target_uuid,field_access_terms_url,field_edited_text_format,field_edited_text_processed,field_edited_text_value,field_file_size_value,field_height_value,field_media_audio_file_description,field_media_audio_file_display,field_media_audio_file_target_id,field_media_audio_file_target_type,field_media_audio_file_target_uuid,field_media_audio_file_url,field_media_document_description,field_media_document_display,field_media_document_target_id,field_media_document_target_type,field_media_document_target_uuid,field_media_document_url,field_media_file_target_id,field_media_file_target_type,field_media_file_target_uuid,field_media_file_url,field_media_image_alt,field_media_image_height,field_media_image_target_id,field_media_image_target_type,field_media_image_target_uuid,field_media_image_title,field_media_image_url,field_media_image_width,field_media_of_target_id,field_media_of_target_type,field_media_of_target_uuid,field_media_of_url,field_media_use_target_id,field_media_use_target_type,field_media_use_target_uuid,field_media_use_url,field_media_video_file_target_id,field_media_video_file_target_type,field_media_video_file_target_uuid,field_media_video_file_url,field_mime_type_value,field_original_name_value,field_restricted_access_value,field_unique_id_value,field_width_value,langcode_value,media_link,mid_value,name_value,path_langcode,revision_created_value,revision_translation_affected_value,revision_user_target_id,revision_user_target_type,revision_user_target_uuid,revision_user_url,status_value,thumbnail_alt,thumbnail_height,thumbnail_target_id,thumbnail_target_type,thumbnail_target_uuid,thumbnail_url,thumbnail_width,uid_target_id,uid_target_type,uid_target_uuid,uid_url,uuid_value,vid_value
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:43:22+00:00,False,und,2022-03-15T13:43:22+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2418123065.0,,,,,,,,,,,,,,,,,,,,,,,,,,11760,node,74a746b7-33d0-444b-a75a-a9327d00696b,/node/11760,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35725.0,file,ee2cc5de-b413-4ca9-9758-ce2a7f765213,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5739.mp4,video/mp4,jhu_coll-0008_A5739.mp4,False,e4389cb7-dec6-4d22-88a2-4a138a245d20,,en,https://digital.library.jhu.edu/node/11760/media?_format=json,35176,The magnificent microscope,,2022-03-15T13:43:22+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,7a42140a-dbb4-4b81-8193-50000826d2d8,35176
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:46:40+00:00,False,und,2022-03-15T13:46:40+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2317341187.0,,,,,,,,,,,,,,,,,,,,,,,,,,11761,node,5a31d601-15b1-4dbb-8b46-f67122d72669,/node/11761,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35727.0,file,03a8717e-1a34-4f2b-9f42-97bab2ce9df8,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5740.mp4,video/mp4,jhu_coll-0008_A5740.mp4,False,833637ee-d363-4cf6-94f4-5f61f6f5ccfb,,en,https://digital.library.jhu.edu/node/11761/media?_format=json,35178,The world is an atom,,2022-03-15T13:46:40+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,b8c9bccb-d530-4247-8791-9e9fe6b86104,35178
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:49:56+00:00,False,und,2022-03-15T13:49:56+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2316654902.0,,,,,,,,,,,,,,,,,,,,,,,,,,11762,node,639447a3-788c-414a-ad0e-c2903ac1b4e2,/node/11762,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35729.0,file,bd143db9-cf12-402e-87a4-82c9d3a14e95,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5741.mp4,video/mp4,jhu_coll-0008_A5741.mp4,False,285db1cf-e3be-4982-b0f2-f852da315fb9,,en,https://digital.library.jhu.edu/node/11762/media?_format=json,35180,Is there science in art?,,2022-03-15T13:49:56+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,7f330747-ad9a-4c2d-9950-94c1d1cc7582,35180
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:53:10+00:00,False,und,2022-03-15T13:53:10+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2313437619.0,,,,,,,,,,,,,,,,,,,,,,,,,,11763,node,826d3a12-b7d7-4414-a7c3-9938c2c53d88,/node/11763,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35731.0,file,4466b176-b295-4a74-a29d-ba7556107d15,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5742.mp4,video/mp4,jhu_coll-0008_A5742.mp4,False,b8c4f769-073b-4fca-b230-c55b3a5f017d,,en,https://digital.library.jhu.edu/node/11763/media?_format=json,35182,"Archaeology, key to the past",,2022-03-15T13:53:10+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,7a7975d7-12e4-4d17-85ab-c4a34eb5d33c,35182
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:56:14+00:00,False,und,2022-03-15T13:56:14+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2315694097.0,,,,,,,,,,,,,,,,,,,,,,,,,,11764,node,71d46aa8-7de8-4aba-9607-b87400a40670,/node/11764,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35733.0,file,ab5c00ae-9382-4782-b190-eb4770cfbb3a,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5743.mp4,video/mp4,jhu_coll-0008_A5743.mp4,False,f436a40e-0d06-4dbc-aacf-da45e7231f52,,en,https://digital.library.jhu.edu/node/11764/media?_format=json,35184,Cancer will be conquered,,2022-03-15T13:56:14+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,15b33495-eb34-4a94-9771-2594b519f4a3,35184
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T13:59:34+00:00,False,und,2022-03-15T13:59:34+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2369397828.0,,,,,,,,,,,,,,,,,,,,,,,,,,11765,node,a82decc1-bdc6-45a2-9b11-a50c3f6d6afe,/node/11765,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35735.0,file,c3070a11-98f2-4e25-a3a7-30682b2b1494,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5744.mp4,video/mp4,jhu_coll-0008_A5744.mp4,False,9b91dffb-d68a-4847-b195-cdf88b954424,,en,https://digital.library.jhu.edu/node/11765/media?_format=json,35186,"Stream pollution, industrial headache",,2022-03-15T13:59:34+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,f6fa786d-1300-4a15-afd1-302223aa1d5d,35186
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:02:58+00:00,False,und,2022-03-15T14:02:58+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2319133290.0,,,,,,,,,,,,,,,,,,,,,,,,,,11766,node,058afa73-0ade-4641-9c54-ff6b86aa3790,/node/11766,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35737.0,file,8b2484c1-8897-4737-b2f0-a76f64da3dfa,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5745.mp4,video/mp4,jhu_coll-0008_A5745.mp4,False,6245e85f-bca4-44e2-a0b0-e203204cb29a,,en,https://digital.library.jhu.edu/node/11766/media?_format=json,35188,Fossils tell the story,,2022-03-15T14:02:58+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,f691c512-2ecb-4ea2-ac88-ab8533dfa84b,35188
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:06:12+00:00,False,und,2022-03-15T14:06:12+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,1674244224.0,,,,,,,,,,,,,,,,,,,,,,,,,,11767,node,79415bc2-a4c7-4563-aeac-ad7f1a743141,/node/11767,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35739.0,file,5783572c-4ece-43fd-9b4a-a6aec167038c,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5746.mp4,video/mp4,jhu_coll-0008_A5746.mp4,False,fdb12f1c-14f3-421c-9f95-db8f8011dc0b,,en,https://digital.library.jhu.edu/node/11767/media?_format=json,35190,Human Engineering,,2022-03-15T14:06:12+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,15b0d1e8-4a47-4ede-8aaf-fd6715b803c4,35190
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:06:12+00:00,False,und,2022-03-15T14:06:12+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2307529741.0,,,,,,,,,,,,,,,,,,,,,,,,,,11768,node,cf5789c3-acc8-4a18-a19c-684b616fe8dc,/node/11768,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35741.0,file,8d30088d-225e-4499-95a5-eed525f82e8e,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5747.mp4,video/mp4,jhu_coll-0008_A5747.mp4,False,0b9222e5-0d00-4a0b-8911-b43d8e99c8d6,,en,https://digital.library.jhu.edu/node/11768/media?_format=json,35192,"Volcanus, god of fire",,2022-03-15T14:06:12+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,e210628c-9205-46ad-9756-18ec9dc85eb2,35192
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:11:45+00:00,False,und,2022-03-15T14:11:45+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2388589024.0,,,,,,,,,,,,,,,,,,,,,,,,,,11769,node,4264f4bb-dfe3-48f7-897a-ef7b6d34f37b,/node/11769,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35743.0,file,5e2849b3-c879-4b78-a734-7f8e66115269,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5748.mp4,video/mp4,jhu_coll-0008_A5748.mp4,False,94455e3b-f0ae-4b72-a76d-0d2c65756a73,,en,https://digital.library.jhu.edu/node/11769/media?_format=json,35194,The fight against polio,,2022-03-15T14:11:45+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,8f9a8b03-b5ef-4188-9276-8552f30a3fb0,35194
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:15:07+00:00,False,und,2022-03-15T14:15:07+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2280868105.0,,,,,,,,,,,,,,,,,,,,,,,,,,11770,node,7dab7a2d-6d62-42ca-8bd5-b891df261a99,/node/11770,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35745.0,file,0a7b9469-d182-40ce-957f-57983b408831,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5749.mp4,video/mp4,jhu_coll-0008_A5749.mp4,False,b7084497-aaa9-4f74-81ae-4231643ca284,,en,https://digital.library.jhu.edu/node/11770/media?_format=json,35196,Industrial hygiene,,2022-03-15T14:15:07+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,990cb293-5c6b-4b3c-b1b7-2987f256b088,35196
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:18:14+00:00,False,und,2022-03-15T14:18:14+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2342115106.0,,,,,,,,,,,,,,,,,,,,,,,,,,11771,node,f070b29a-3a73-4f58-ab0b-2fee88a6208d,/node/11771,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35747.0,file,854ec0b4-2140-4799-8c38-d9a47af09ebb,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5727.mp4,video/mp4,jhu_coll-0008_A5727.mp4,False,4d36e43c-8ae9-46da-b3ca-0e1f7cdf0d90,,en,https://digital.library.jhu.edu/node/11771/media?_format=json,35198,Convicted by microscope,,2022-03-15T14:18:14+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,04b61b0c-cef8-4539-a4ad-48673e87beab,35198
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:22:15+00:00,False,und,2022-03-15T14:22:15+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2321831846.0,,,,,,,,,,,,,,,,,,,,,,,,,,11772,node,857156fd-f53b-4914-a0b6-0dd5f65a66b8,/node/11772,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35749.0,file,b0f5b0c0-6d62-43a7-a9f1-3b54f1bd20a8,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5728.mp4,video/mp4,jhu_coll-0008_A5728.mp4,False,26db7f75-7619-41eb-93ca-43b157bd37bd,,en,https://digital.library.jhu.edu/node/11772/media?_format=json,35200,Epidemic theory - what is it?,,2022-03-15T14:22:15+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,4cf57324-dc3d-4a3b-9a5e-57efc8b73803,35200
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:25:34+00:00,False,und,2022-03-15T14:25:34+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2295761759.0,,,,,,,,,,,,,,,,,,,,,,,,,,11773,node,1fa4a16a-996e-40a3-a104-c35092b966d6,/node/11773,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35751.0,file,1c2d5f0a-8a07-4015-b1da-b99e90f32ab3,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5729.mp4,video/mp4,jhu_coll-0008_A5729.mp4,False,1667b1a1-6c7a-4846-8af2-ef526b8b092d,,en,https://digital.library.jhu.edu/node/11773/media?_format=json,35202,What you should know about biological warfare,,2022-03-15T14:25:34+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,0c56bdae-b103-48f4-b5d7-794fd6d25f92,35202
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:28:42+00:00,False,und,2022-03-15T14:28:42+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2304131658.0,,,,,,,,,,,,,,,,,,,,,,,,,,11774,node,54635e74-4b65-48be-bf87-3d391a4d51dc,/node/11774,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35753.0,file,b13880d8-3531-4f2f-af4c-229a56e9af02,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5730.mp4,video/mp4,jhu_coll-0008_A5730.mp4,False,652da725-83f9-41d3-b318-8caa793b4d9c,,en,https://digital.library.jhu.edu/node/11774/media?_format=json,35204,"The atom, beast or benefit?",,2022-03-15T14:28:42+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,88938125-cf00-4b7e-b1a7-12f2c242f4ab,35204
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:31:48+00:00,False,und,2022-03-15T14:31:48+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2255118261.0,,,,,,,,,,,,,,,,,,,,,,,,,,11775,node,aab484bd-ad6e-4fdd-847a-a852c3981e5d,/node/11775,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35755.0,file,27fc4c8d-a998-4cbd-9be0-383fe1a1b534,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5731.mp4,video/mp4,jhu_coll-0008_A5731.mp4,False,c6d139d2-40ae-42a6-b16a-9d1ea11ce177,,en,https://digital.library.jhu.edu/node/11775/media?_format=json,35206,Schistosomiasis,,2022-03-15T14:31:48+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,62d839b3-3e68-4837-9d7f-e67af40dc78a,35206
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:35:05+00:00,False,und,2022-03-15T14:35:05+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2394878519.0,,,,,,,,,,,,,,,,,,,,,,,,,,11776,node,3ab105ac-31a5-420e-919c-93b647d9d28d,/node/11776,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35757.0,file,a585e6e5-10d3-4726-bfc4-9d0e28a047ff,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5732.mp4,video/mp4,jhu_coll-0008_A5732.mp4,False,a1898ea7-6f1c-414c-aac6-0b89f8e419b0,,en,https://digital.library.jhu.edu/node/11776/media?_format=json,35208,Feeding the child,,2022-03-15T14:35:05+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,6e7f70cf-e5f9-40b5-9968-5576ef4cec53,35208
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:39:30+00:00,False,und,2022-03-15T14:39:30+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2320917635.0,,,,,,,,,,,,,,,,,,,,,,,,,,11777,node,842bc9c6-dda3-4a58-a751-1f567d1a3f37,/node/11777,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35759.0,file,afe88319-5daa-4bca-b3b1-dad481365805,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5733.mp4,video/mp4,jhu_coll-0008_A5733.mp4,False,b6bb2c55-a78b-46fb-8ae4-91d4347c1c30,,en,https://digital.library.jhu.edu/node/11777/media?_format=json,35210,Rh factor,,2022-03-15T14:39:30+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,4b4fc1bb-279b-4137-a43e-a4b621f96cb7,35210
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:42:36+00:00,False,und,2022-03-15T14:42:36+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2310369537.0,,,,,,,,,,,,,,,,,,,,,,,,,,11778,node,0a55a56c-48ac-4662-b2e8-8ed7b2d7c04d,/node/11778,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35761.0,file,a64f8715-2a46-4e5a-a6d3-a84e127f5b09,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5734.mp4,video/mp4,jhu_coll-0008_A5734.mp4,False,d19551e7-8937-4d2b-8149-76a62c92617a,,en,https://digital.library.jhu.edu/node/11778/media?_format=json,35212,The master glass blower,,2022-03-15T14:42:36+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,02e5d15b-1bc4-4033-ad06-15122a2bc4c0,35212
video,media_type,f1ebc4f4-64d2-472f-8410-94badf8109cc,2022-03-15T14:46:03+00:00,False,und,2022-03-15T14:46:03+00:00,True,775.0,taxonomy_term,bb3ea708-ba7c-47c7-81e7-e6041d1a11c8,/taxonomy/term/775,,,,2316001769.0,,,,,,,,,,,,,,,,,,,,,,,,,,11779,node,cfb14eb6-b05f-4555-a2cf-32e1877500d1,/node/11779,19|17,taxonomy_term|taxonomy_term,42ded87c-0c70-44c5-bbdf-89bc69b8f12e|da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/19|/taxonomy/term/17,35763.0,file,a6471837-7535-49d9-a601-022118160913,http://digital.library.jhu.edu/system/files/2022-03-15/jhu_coll-0008_A5735.mp4,video/mp4,jhu_coll-0008_A5735.mp4,False,7434b567-17f1-4610-9dbc-5619a2951848,,en,https://digital.library.jhu.edu/node/11779/media?_format=json,35214,Report on the living,,2022-03-15T14:46:03+00:00,True,,,,,True,,180.0,742,file,de40fdcf-fbe5-4d8e-87cd-8ca50d86e42f,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/video.png,180.0,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,4132ea3a-5895-4c1b-bfb0-1e7f8a00c98b,35214
